shipment_id,order_id,shipping_provider,shipping_status,shipped_at,delivered_at
2147,2147,Sendy,delivered,2025-03-27 19:50:05,2025-04-01 19:50:05
2148,2148,DHL,delivered,2024-06-15 03:27:43,2024-06-16 03:27:43
2149,2149,DHL,delivered,2026-01-13 22:30:55,2026-01-16 22:30:55
2150,2150,DHL,delivered,2024-08-09 05:55:44,2024-08-15 05:55:44
2151,2151,UPS,delivered,2025-10-18 00:13:19,2025-10-20 00:13:19
2152,2152,FedEx,delivered,2025-11-16 19:53:47,2025-11-23 19:53:47
2153,2153,Sendy,delivered,2025-05-11 11:57:00,2025-05-14 11:57:00
2154,2154,Sendy,delivered,2025-01-30 06:40:20,2025-02-06 06:40:20
2155,2155,G4S,delivered,2024-07-08 04:07:18,2024-07-13 04:07:18
2156,2156,G4S,delivered,2025-09-21 08:39:26,2025-09-24 08:39:26
2157,2157,UPS,delivered,2025-06-30 07:14:15,2025-07-02 07:14:15
2158,2158,Sendy,delivered,2024-09-16 01:56:02,2024-09-20 01:56:02
2159,2159,G4S,delivered,2024-02-06 07:13:22,2024-02-08 07:13:22
2160,2160,DHL,delivered,2025-06-16 09:27:06,2025-06-23 09:27:06
2161,2161,UPS,delivered,2024-08-10 08:45:31,2024-08-13 08:45:31
2162,2162,G4S,delivered,2025-11-04 10:53:06,2025-11-07 10:53:06
2163,2163,Sendy,cancelled,,
2164,2164,UPS,delivered,2025-04-09 15:34:14,2025-04-10 15:34:14
2165,2165,FedEx,delivered,2024-08-12 07:32:15,2024-08-13 07:32:15
2166,2166,DHL,delivered,2024-03-05 12:28:13,2024-03-09 12:28:13
2167,2167,Sendy,delivered,2024-10-19 09:08:27,2024-10-24 09:08:27
2168,2168,DHL,delivered,2026-03-03 19:05:30,2026-03-08 19:05:30
2169,2169,FedEx,delivered,2025-07-06 20:19:08,2025-07-10 20:19:08
2170,2170,G4S,cancelled,,
2171,2171,Sendy,delivered,2024-07-03 03:10:22,2024-07-09 03:10:22
2172,2172,DHL,delivered,2024-01-05 06:08:22,2024-01-06 06:08:22
2173,2173,DHL,delivered,2026-02-25 21:06:42,2026-03-02 21:06:42
2174,2174,FedEx,delivered,2025-04-01 14:03:38,2025-04-06 14:03:38
2175,2175,DHL,delivered,2025-09-01 19:47:27,2025-09-04 19:47:27
2176,2176,Sendy,delivered,2024-09-15 04:51:23,2024-09-21 04:51:23
2177,2177,DHL,delivered,2024-08-16 10:31:39,2024-08-17 10:31:39
2178,2178,Sendy,delivered,2024-07-07 04:12:35,2024-07-14 04:12:35
2179,2179,UPS,delivered,2024-08-10 19:40:09,2024-08-12 19:40:09
2180,2180,DHL,delivered,2025-05-14 15:17:08,2025-05-21 15:17:08
2181,2181,FedEx,delivered,2024-03-18 03:19:59,2024-03-22 03:19:59
2182,2182,DHL,cancelled,,
2183,2183,Sendy,delivered,2025-07-14 19:52:13,2025-07-17 19:52:13
2184,2184,Sendy,delivered,2025-06-30 16:11:51,2025-07-03 16:11:51
2185,2185,Sendy,delivered,2024-07-17 16:44:58,2024-07-25 16:44:58
2186,2186,DHL,delivered,2024-03-18 18:39:47,2024-03-21 18:39:47
2187,2187,FedEx,delivered,2024-04-06 22:02:48,2024-04-10 22:02:48
2188,2188,Sendy,delivered,2024-05-21 19:52:25,2024-05-26 19:52:25
2189,2189,DHL,delivered,2025-07-14 10:45:09,2025-07-21 10:45:09
2190,2190,Sendy,delivered,2025-07-05 17:38:34,2025-07-08 17:38:34
2191,2191,FedEx,delivered,2026-02-19 04:42:41,2026-02-27 04:42:41
2192,2192,DHL,delivered,2024-07-07 05:23:34,2024-07-08 05:23:34
2193,2193,UPS,delivered,2024-02-25 17:49:07,2024-02-29 17:49:07
2194,2194,DHL,delivered,2025-09-02 23:26:42,2025-09-06 23:26:42
2195,2195,G4S,processing,2025-04-08 07:42:14,
2196,2196,DHL,delivered,2025-07-13 17:25:15,2025-07-18 17:25:15
2197,2197,DHL,delivered,2025-04-06 22:10:02,2025-04-13 22:10:02
2198,2198,UPS,delivered,2024-10-11 18:59:22,2024-10-18 18:59:22
2199,2199,Sendy,delivered,2025-04-14 10:50:30,2025-04-21 10:50:30
2200,2200,DHL,delivered,2025-09-14 23:24:58,2025-09-15 23:24:58
2201,2201,DHL,delivered,2024-07-16 07:55:13,2024-07-24 07:55:13
2202,2202,DHL,delivered,2025-02-14 21:23:46,2025-02-16 21:23:46
2203,2203,G4S,delivered,2025-11-29 17:03:25,2025-12-04 17:03:25
2204,2204,Sendy,delivered,2024-12-25 14:02:30,2024-12-29 14:02:30
2205,2205,Sendy,delivered,2024-12-10 03:43:55,2024-12-13 03:43:55
2206,2206,Sendy,delivered,2024-07-20 10:00:46,2024-07-22 10:00:46
2207,2207,G4S,delivered,2025-04-01 15:56:55,2025-04-04 15:56:55
2208,2208,UPS,delivered,2024-01-31 02:02:35,2024-02-07 02:02:35
2209,2209,UPS,delivered,2024-04-14 04:10:08,2024-04-16 04:10:08
2210,2210,Sendy,delivered,2024-07-12 15:14:46,2024-07-18 15:14:46
2211,2211,DHL,delivered,2025-03-08 11:14:17,2025-03-12 11:14:17
2212,2212,G4S,delivered,2025-04-05 18:46:16,2025-04-07 18:46:16
2213,2213,DHL,delivered,2024-07-22 10:29:04,2024-07-23 10:29:04
2214,2214,DHL,delivered,2026-03-31 04:37:28,2026-04-08 04:37:28
2215,2215,G4S,processing,2024-01-02 09:45:17,
2216,2216,G4S,delivered,2026-02-16 19:20:58,2026-02-17 19:20:58
2217,2217,UPS,delivered,2026-01-28 21:48:39,2026-02-02 21:48:39
2218,2218,FedEx,delivered,2025-08-23 13:24:46,2025-08-29 13:24:46
2219,2219,DHL,delivered,2026-02-27 04:19:33,2026-03-02 04:19:33
2220,2220,Sendy,delivered,2024-09-15 23:13:07,2024-09-22 23:13:07
2221,2221,DHL,delivered,2026-03-17 03:51:20,2026-03-22 03:51:20
2222,2222,FedEx,processing,2024-12-09 08:55:56,
2223,2223,G4S,cancelled,,
2224,2224,Sendy,delivered,2024-05-04 01:28:25,2024-05-09 01:28:25
2225,2225,DHL,delivered,2025-12-10 05:08:35,2025-12-14 05:08:35
2226,2226,DHL,delivered,2024-07-03 04:04:02,2024-07-06 04:04:02
2227,2227,G4S,delivered,2024-06-07 00:23:05,2024-06-11 00:23:05
2228,2228,G4S,delivered,2024-11-04 12:17:34,2024-11-07 12:17:34
2229,2229,G4S,delivered,2024-10-10 12:32:05,2024-10-12 12:32:05
2230,2230,DHL,delivered,2024-09-05 13:19:36,2024-09-12 13:19:36
2231,2231,Sendy,delivered,2025-06-06 19:09:20,2025-06-11 19:09:20
2232,2232,Sendy,delivered,2024-04-17 00:09:41,2024-04-24 00:09:41
2233,2233,G4S,delivered,2024-02-11 16:46:08,2024-02-17 16:46:08
2234,2234,Sendy,delivered,2024-01-14 07:23:53,2024-01-21 07:23:53
2235,2235,Sendy,delivered,2024-02-15 13:01:17,2024-02-16 13:01:17
2236,2236,DHL,delivered,2025-03-02 13:14:28,2025-03-05 13:14:28
2237,2237,Sendy,delivered,2025-12-05 14:04:00,2025-12-06 14:04:00
2238,2238,UPS,delivered,2024-05-27 10:44:58,2024-05-28 10:44:58
2239,2239,DHL,delivered,2024-09-06 23:23:06,2024-09-10 23:23:06
2240,2240,DHL,delivered,2024-10-14 15:24:31,2024-10-17 15:24:31
2241,2241,Sendy,delivered,2024-02-21 00:07:39,2024-02-22 00:07:39
2242,2242,FedEx,delivered,2024-03-03 12:43:30,2024-03-10 12:43:30
2243,2243,Sendy,delivered,2024-10-12 21:30:06,2024-10-18 21:30:06
2244,2244,DHL,delivered,2025-06-30 02:01:03,2025-07-02 02:01:03
2245,2245,UPS,delivered,2024-08-02 02:19:17,2024-08-06 02:19:17
2246,2246,FedEx,delivered,2025-05-20 15:49:40,2025-05-26 15:49:40
2247,2247,DHL,delivered,2025-04-04 02:19:41,2025-04-08 02:19:41
2248,2248,UPS,delivered,2024-02-05 05:41:06,2024-02-08 05:41:06
2249,2249,G4S,delivered,2026-01-10 05:55:34,2026-01-13 05:55:34
2250,2250,DHL,delivered,2024-12-05 10:05:03,2024-12-12 10:05:03
2251,2251,DHL,processing,2024-10-30 18:30:12,
2252,2252,G4S,delivered,2025-01-02 02:58:06,2025-01-07 02:58:06
2253,2253,G4S,delivered,2024-08-11 21:15:15,2024-08-13 21:15:15
2254,2254,DHL,delivered,2024-12-14 04:19:38,2024-12-15 04:19:38
2255,2255,Sendy,delivered,2026-02-09 07:09:13,2026-02-12 07:09:13
2256,2256,DHL,cancelled,,
2257,2257,Sendy,delivered,2024-03-24 21:29:45,2024-03-31 21:29:45
2258,2258,G4S,delivered,2024-02-26 03:12:14,2024-03-05 03:12:14
2259,2259,FedEx,delivered,2025-01-01 18:32:30,2025-01-06 18:32:30
2260,2260,Sendy,delivered,2024-12-16 23:54:00,2024-12-19 23:54:00
2261,2261,Sendy,delivered,2024-12-22 18:30:39,2024-12-28 18:30:39
2262,2262,FedEx,delivered,2024-05-29 10:17:24,2024-06-02 10:17:24
2263,2263,UPS,delivered,2025-06-07 21:30:51,2025-06-12 21:30:51
2264,2264,Sendy,delivered,2025-01-01 01:18:00,2025-01-03 01:18:00
2265,2265,Sendy,delivered,2024-09-09 23:44:03,2024-09-15 23:44:03
2266,2266,Sendy,processing,2024-11-27 17:18:01,
2267,2267,G4S,delivered,2025-04-29 04:32:09,2025-05-06 04:32:09
2268,2268,FedEx,delivered,2024-12-14 23:10:38,2024-12-20 23:10:38
2269,2269,DHL,delivered,2025-11-06 08:05:11,2025-11-08 08:05:11
2270,2270,FedEx,delivered,2025-10-07 01:35:26,2025-10-10 01:35:26
2271,2271,FedEx,cancelled,,
2272,2272,FedEx,delivered,2024-04-06 18:11:43,2024-04-09 18:11:43
2273,2273,FedEx,returned,2024-01-29 22:31:52,2024-01-31 22:31:52
2274,2274,DHL,delivered,2026-01-15 13:43:43,2026-01-22 13:43:43
2275,2275,FedEx,delivered,2026-02-03 19:25:09,2026-02-04 19:25:09
2276,2276,FedEx,returned,2024-08-21 09:26:42,2024-08-29 09:26:42
2277,2277,DHL,delivered,2025-03-01 19:59:38,2025-03-05 19:59:38
2278,2278,Sendy,delivered,2024-08-06 03:39:06,2024-08-12 03:39:06
2279,2279,DHL,delivered,2025-05-03 21:51:27,2025-05-08 21:51:27
2280,2280,Sendy,delivered,2026-01-19 04:50:31,2026-01-27 04:50:31
2281,2281,G4S,delivered,2025-10-13 06:52:57,2025-10-15 06:52:57
2282,2282,UPS,cancelled,,
2283,2283,UPS,delivered,2024-02-15 05:57:50,2024-02-18 05:57:50
2284,2284,DHL,delivered,2026-02-08 19:01:59,2026-02-09 19:01:59
2285,2285,G4S,delivered,2024-01-27 19:23:30,2024-02-03 19:23:30
2286,2286,Sendy,delivered,2024-01-15 13:55:26,2024-01-20 13:55:26
2287,2287,G4S,delivered,2026-02-06 09:20:13,2026-02-11 09:20:13
2288,2288,UPS,delivered,2024-08-10 15:40:54,2024-08-11 15:40:54
2289,2289,Sendy,delivered,2025-02-19 02:57:33,2025-02-20 02:57:33
2290,2290,G4S,delivered,2024-06-02 14:32:42,2024-06-09 14:32:42
2291,2291,DHL,delivered,2024-11-18 22:42:25,2024-11-21 22:42:25
2292,2292,Sendy,delivered,2025-01-28 14:35:20,2025-01-29 14:35:20
2293,2293,Sendy,delivered,2024-12-26 11:25:25,2024-12-30 11:25:25
2294,2294,DHL,cancelled,,
2295,2295,UPS,delivered,2024-07-27 01:16:02,2024-08-01 01:16:02
2296,2296,DHL,delivered,2025-10-27 20:37:49,2025-10-28 20:37:49
2297,2297,FedEx,processing,2024-05-11 13:39:12,
2298,2298,UPS,delivered,2024-02-17 10:12:25,2024-02-24 10:12:25
2299,2299,G4S,delivered,2024-07-19 21:40:24,2024-07-21 21:40:24
2300,2300,DHL,delivered,2025-07-02 22:04:06,2025-07-04 22:04:06
2301,2301,G4S,delivered,2024-12-21 11:54:20,2024-12-22 11:54:20
2302,2302,UPS,delivered,2025-03-24 10:18:52,2025-03-28 10:18:52
2303,2303,G4S,delivered,2024-06-29 00:57:27,2024-07-06 00:57:27
2304,2304,G4S,processing,2024-03-29 03:11:09,
2305,2305,Sendy,delivered,2024-06-11 18:15:46,2024-06-19 18:15:46
2306,2306,FedEx,delivered,2024-07-03 14:21:26,2024-07-11 14:21:26
2307,2307,G4S,delivered,2024-12-25 16:50:01,2024-12-30 16:50:01
2308,2308,UPS,processing,2025-07-26 17:23:54,
2309,2309,DHL,returned,2024-05-12 11:32:24,2024-05-14 11:32:24
2310,2310,DHL,delivered,2024-09-02 10:36:47,2024-09-08 10:36:47
2311,2311,Sendy,delivered,2024-05-10 19:42:21,2024-05-17 19:42:21
2312,2312,Sendy,delivered,2026-03-03 04:55:17,2026-03-04 04:55:17
2313,2313,DHL,delivered,2025-12-15 08:04:04,2025-12-18 08:04:04
2314,2314,UPS,delivered,2025-01-11 09:23:00,2025-01-13 09:23:00
2315,2315,G4S,delivered,2025-08-30 22:29:02,2025-09-06 22:29:02
2316,2316,G4S,cancelled,,
2317,2317,G4S,delivered,2026-01-26 12:38:15,2026-02-03 12:38:15
2318,2318,FedEx,delivered,2024-05-17 05:41:52,2024-05-22 05:41:52
2319,2319,FedEx,delivered,2024-06-16 07:18:28,2024-06-19 07:18:28
2320,2320,DHL,processing,2025-02-26 10:45:42,
2321,2321,DHL,delivered,2025-09-19 17:01:07,2025-09-23 17:01:07
2322,2322,G4S,delivered,2025-09-04 02:20:53,2025-09-10 02:20:53
2323,2323,G4S,delivered,2025-01-28 14:00:46,2025-01-29 14:00:46
2324,2324,FedEx,delivered,2024-07-08 10:04:33,2024-07-14 10:04:33
2325,2325,G4S,delivered,2025-01-26 07:56:28,2025-02-03 07:56:28
2326,2326,UPS,delivered,2024-07-12 09:26:35,2024-07-16 09:26:35
2327,2327,FedEx,delivered,2024-10-04 11:29:38,2024-10-12 11:29:38
2328,2328,DHL,delivered,2025-03-07 18:06:17,2025-03-08 18:06:17
2329,2329,Sendy,delivered,2024-05-21 16:22:03,2024-05-26 16:22:03
2330,2330,FedEx,delivered,2024-05-23 03:17:43,2024-05-29 03:17:43
2331,2331,Sendy,delivered,2025-11-13 01:20:09,2025-11-20 01:20:09
2332,2332,DHL,delivered,2024-04-08 12:34:38,2024-04-12 12:34:38
2333,2333,G4S,delivered,2025-10-16 05:13:52,2025-10-21 05:13:52
2334,2334,DHL,delivered,2024-10-06 22:10:11,2024-10-08 22:10:11
2335,2335,G4S,delivered,2024-09-10 11:40:00,2024-09-13 11:40:00
2336,2336,Sendy,delivered,2024-12-29 17:58:24,2025-01-03 17:58:24
2337,2337,UPS,delivered,2025-05-21 04:55:13,2025-05-28 04:55:13
2338,2338,FedEx,delivered,2025-07-05 06:07:51,2025-07-10 06:07:51
2339,2339,UPS,delivered,2025-04-15 07:42:46,2025-04-21 07:42:46
2340,2340,G4S,delivered,2025-07-19 15:54:25,2025-07-24 15:54:25
2341,2341,G4S,processing,2025-09-11 06:26:23,
2342,2342,G4S,delivered,2024-07-26 08:04:43,2024-07-31 08:04:43
2343,2343,Sendy,delivered,2024-03-05 16:24:00,2024-03-06 16:24:00
2344,2344,DHL,delivered,2024-09-01 16:24:42,2024-09-02 16:24:42
2345,2345,G4S,delivered,2024-03-19 18:53:31,2024-03-21 18:53:31
2346,2346,Sendy,delivered,2025-09-23 23:37:09,2025-09-24 23:37:09
2347,2347,FedEx,delivered,2025-09-30 03:24:24,2025-10-01 03:24:24
2348,2348,FedEx,delivered,2024-12-14 02:30:59,2024-12-22 02:30:59
2349,2349,UPS,delivered,2024-10-18 21:47:36,2024-10-21 21:47:36
2350,2350,Sendy,delivered,2025-03-27 04:13:16,2025-03-28 04:13:16
2351,2351,Sendy,delivered,2025-12-14 12:27:37,2025-12-16 12:27:37
2352,2352,Sendy,delivered,2025-10-21 01:01:13,2025-10-22 01:01:13
2353,2353,DHL,returned,2024-10-23 19:30:23,2024-10-24 19:30:23
2354,2354,Sendy,delivered,2025-11-16 03:48:13,2025-11-18 03:48:13
2355,2355,G4S,delivered,2025-11-16 11:19:17,2025-11-23 11:19:17
2356,2356,UPS,delivered,2024-10-02 09:46:25,2024-10-10 09:46:25
2357,2357,UPS,delivered,2025-02-08 18:58:17,2025-02-09 18:58:17
2358,2358,Sendy,delivered,2025-07-14 02:06:36,2025-07-16 02:06:36
2359,2359,FedEx,processing,2024-10-06 12:12:34,
2360,2360,FedEx,delivered,2025-12-25 16:15:29,2025-12-31 16:15:29
2361,2361,UPS,delivered,2024-07-17 02:03:32,2024-07-20 02:03:32
2362,2362,UPS,delivered,2025-05-13 11:05:26,2025-05-17 11:05:26
2363,2363,UPS,delivered,2025-09-23 07:33:29,2025-10-01 07:33:29
2364,2364,Sendy,delivered,2025-07-19 10:47:01,2025-07-26 10:47:01
2365,2365,Sendy,delivered,2026-02-27 09:37:56,2026-03-02 09:37:56
2366,2366,UPS,processing,2024-12-08 04:13:27,
2367,2367,FedEx,delivered,2024-03-04 23:24:20,2024-03-09 23:24:20
2368,2368,DHL,delivered,2026-01-25 09:57:19,2026-01-26 09:57:19
2369,2369,G4S,delivered,2025-11-19 02:27:04,2025-11-21 02:27:04
2370,2370,G4S,returned,2026-01-16 11:53:20,2026-01-23 11:53:20
2371,2371,FedEx,delivered,2025-12-17 06:09:12,2025-12-22 06:09:12
2372,2372,UPS,delivered,2025-09-09 22:07:29,2025-09-14 22:07:29
2373,2373,Sendy,delivered,2025-11-16 18:07:53,2025-11-24 18:07:53
2374,2374,UPS,delivered,2024-01-13 04:55:36,2024-01-15 04:55:36
2375,2375,Sendy,delivered,2025-05-11 16:01:45,2025-05-19 16:01:45
2376,2376,Sendy,returned,2024-11-03 03:04:34,2024-11-10 03:04:34
2377,2377,UPS,delivered,2026-01-02 02:45:24,2026-01-09 02:45:24
2378,2378,UPS,delivered,2024-08-11 21:39:28,2024-08-17 21:39:28
2379,2379,Sendy,delivered,2024-09-09 22:40:09,2024-09-13 22:40:09
2380,2380,Sendy,delivered,2024-10-15 11:04:06,2024-10-20 11:04:06
2381,2381,Sendy,delivered,2025-11-05 05:40:59,2025-11-09 05:40:59
2382,2382,FedEx,delivered,2025-12-29 15:27:53,2025-12-30 15:27:53
2383,2383,UPS,delivered,2024-08-30 07:43:28,2024-08-31 07:43:28
2384,2384,Sendy,delivered,2024-12-03 16:29:29,2024-12-10 16:29:29
2385,2385,DHL,delivered,2024-06-25 08:53:23,2024-06-30 08:53:23
2386,2386,FedEx,delivered,2025-12-07 10:31:54,2025-12-10 10:31:54
2387,2387,G4S,processing,2026-01-22 08:17:29,
2388,2388,Sendy,delivered,2025-01-15 00:54:35,2025-01-16 00:54:35
2389,2389,FedEx,delivered,2025-11-28 18:05:47,2025-12-06 18:05:47
2390,2390,FedEx,delivered,2026-01-27 11:32:26,2026-02-03 11:32:26
2391,2391,DHL,delivered,2024-07-22 00:49:08,2024-07-24 00:49:08
2392,2392,G4S,delivered,2024-06-20 20:00:26,2024-06-27 20:00:26
2393,2393,FedEx,delivered,2025-03-25 01:20:59,2025-04-01 01:20:59
2394,2394,FedEx,delivered,2025-07-13 00:52:37,2025-07-21 00:52:37
2395,2395,DHL,delivered,2024-09-08 02:55:50,2024-09-14 02:55:50
2396,2396,FedEx,delivered,2025-05-12 02:05:35,2025-05-18 02:05:35
2397,2397,FedEx,delivered,2026-01-31 16:37:27,2026-02-05 16:37:27
2398,2398,FedEx,delivered,2024-03-02 07:54:49,2024-03-06 07:54:49
2399,2399,DHL,delivered,2025-10-02 04:12:15,2025-10-08 04:12:15
2400,2400,Sendy,delivered,2025-09-18 22:02:14,2025-09-20 22:02:14
2401,2401,FedEx,delivered,2024-01-07 11:09:12,2024-01-08 11:09:12
2402,2402,FedEx,delivered,2025-06-19 01:34:56,2025-06-21 01:34:56
2403,2403,FedEx,delivered,2025-07-28 14:52:38,2025-08-01 14:52:38
2404,2404,G4S,delivered,2025-05-29 20:46:11,2025-06-05 20:46:11
2405,2405,DHL,delivered,2025-11-01 04:40:24,2025-11-03 04:40:24
2406,2406,FedEx,delivered,2024-09-24 04:10:20,2024-10-01 04:10:20
2407,2407,Sendy,returned,2024-09-30 06:30:04,2024-10-05 06:30:04
2408,2408,DHL,processing,2025-01-26 02:11:13,
2409,2409,Sendy,delivered,2026-02-15 13:02:59,2026-02-22 13:02:59
2410,2410,UPS,delivered,2024-03-15 03:17:38,2024-03-23 03:17:38
2411,2411,FedEx,delivered,2025-06-06 15:46:49,2025-06-10 15:46:49
2412,2412,FedEx,delivered,2025-11-07 11:42:32,2025-11-12 11:42:32
2413,2413,Sendy,delivered,2024-10-26 11:38:40,2024-11-02 11:38:40
2414,2414,UPS,delivered,2025-11-07 17:35:18,2025-11-10 17:35:18
2415,2415,DHL,delivered,2025-12-31 10:50:41,2026-01-01 10:50:41
2416,2416,UPS,delivered,2026-03-23 21:29:48,2026-03-24 21:29:48
2417,2417,FedEx,delivered,2025-05-24 16:23:02,2025-05-29 16:23:02
2418,2418,G4S,delivered,2024-04-14 08:42:55,2024-04-22 08:42:55
2419,2419,DHL,delivered,2024-07-30 15:26:42,2024-08-06 15:26:42
2420,2420,Sendy,delivered,2024-07-02 14:37:59,2024-07-09 14:37:59
2421,2421,FedEx,delivered,2025-11-12 22:04:31,2025-11-17 22:04:31
2422,2422,G4S,delivered,2024-10-06 03:46:17,2024-10-13 03:46:17
2423,2423,DHL,delivered,2024-09-14 19:45:35,2024-09-17 19:45:35
2424,2424,Sendy,delivered,2025-12-08 04:53:54,2025-12-15 04:53:54
2425,2425,FedEx,delivered,2026-01-27 19:58:19,2026-02-04 19:58:19
2426,2426,DHL,delivered,2024-05-09 17:23:28,2024-05-10 17:23:28
2427,2427,Sendy,delivered,2026-03-11 21:39:06,2026-03-18 21:39:06
2428,2428,UPS,delivered,2024-12-11 14:42:22,2024-12-13 14:42:22
2429,2429,DHL,delivered,2025-06-23 08:01:41,2025-06-27 08:01:41
2430,2430,FedEx,delivered,2024-07-26 23:31:07,2024-07-27 23:31:07
2431,2431,Sendy,delivered,2024-04-29 12:30:04,2024-04-30 12:30:04
2432,2432,G4S,delivered,2025-05-08 11:07:05,2025-05-10 11:07:05
2433,2433,DHL,delivered,2025-10-31 15:57:56,2025-11-04 15:57:56
2434,2434,UPS,cancelled,,
2435,2435,UPS,delivered,2025-03-06 05:14:24,2025-03-09 05:14:24
2436,2436,Sendy,delivered,2026-01-30 14:26:34,2026-02-04 14:26:34
2437,2437,G4S,processing,2024-02-11 10:32:08,
2438,2438,UPS,delivered,2024-06-12 06:50:27,2024-06-20 06:50:27
2439,2439,G4S,delivered,2026-03-12 09:55:35,2026-03-13 09:55:35
2440,2440,Sendy,delivered,2024-07-30 08:54:47,2024-08-03 08:54:47
2441,2441,UPS,processing,2024-04-22 02:35:53,
2442,2442,Sendy,delivered,2024-04-19 11:11:26,2024-04-24 11:11:26
2443,2443,G4S,delivered,2025-10-12 14:55:20,2025-10-17 14:55:20
2444,2444,DHL,cancelled,,
2445,2445,FedEx,delivered,2024-05-19 19:45:47,2024-05-25 19:45:47
2446,2446,FedEx,delivered,2025-05-23 17:57:33,2025-05-25 17:57:33
2447,2447,Sendy,delivered,2025-06-03 12:46:03,2025-06-08 12:46:03
2448,2448,FedEx,delivered,2025-02-19 00:54:12,2025-02-24 00:54:12
2449,2449,UPS,delivered,2024-09-12 09:32:38,2024-09-17 09:32:38
2450,2450,G4S,delivered,2026-03-09 17:58:50,2026-03-12 17:58:50
2451,2451,UPS,delivered,2025-07-09 14:48:54,2025-07-12 14:48:54
2452,2452,UPS,delivered,2025-07-14 22:10:30,2025-07-20 22:10:30
2453,2453,DHL,delivered,2025-02-26 08:29:29,2025-02-28 08:29:29
2454,2454,Sendy,delivered,2026-03-07 13:20:25,2026-03-09 13:20:25
2455,2455,UPS,delivered,2024-07-22 04:54:01,2024-07-29 04:54:01
2456,2456,Sendy,delivered,2024-11-18 20:24:47,2024-11-21 20:24:47
2457,2457,UPS,delivered,2026-02-02 22:20:35,2026-02-08 22:20:35
2458,2458,Sendy,cancelled,,
2459,2459,DHL,delivered,2024-05-27 03:09:24,2024-05-30 03:09:24
2460,2460,Sendy,delivered,2024-01-04 10:54:13,2024-01-12 10:54:13
2461,2461,DHL,delivered,2026-01-01 03:31:36,2026-01-08 03:31:36
2462,2462,FedEx,delivered,2025-10-29 13:34:17,2025-11-05 13:34:17
2463,2463,DHL,delivered,2025-12-21 07:29:24,2025-12-22 07:29:24
2464,2464,G4S,delivered,2025-07-28 11:49:54,2025-08-02 11:49:54
2465,2465,FedEx,delivered,2024-09-12 10:27:35,2024-09-14 10:27:35
2466,2466,FedEx,delivered,2025-11-21 17:44:51,2025-11-23 17:44:51
2467,2467,FedEx,delivered,2024-05-08 21:42:33,2024-05-13 21:42:33
2468,2468,G4S,delivered,2025-07-14 19:27:06,2025-07-21 19:27:06
2469,2469,FedEx,processing,2025-05-20 13:47:06,
2470,2470,DHL,delivered,2025-06-28 11:49:51,2025-07-04 11:49:51
2471,2471,FedEx,delivered,2024-12-24 11:23:13,2024-12-30 11:23:13
2472,2472,G4S,delivered,2024-04-20 22:47:03,2024-04-24 22:47:03
2473,2473,G4S,delivered,2026-03-21 07:24:59,2026-03-22 07:24:59
2474,2474,FedEx,delivered,2025-09-07 19:10:33,2025-09-14 19:10:33
2475,2475,Sendy,delivered,2024-05-12 14:05:36,2024-05-20 14:05:36
2476,2476,G4S,delivered,2024-09-13 13:17:23,2024-09-17 13:17:23
2477,2477,G4S,delivered,2024-11-30 10:08:20,2024-12-01 10:08:20
2478,2478,UPS,delivered,2024-12-27 18:34:38,2024-12-31 18:34:38
2479,2479,G4S,delivered,2026-03-16 03:44:27,2026-03-24 03:44:27
2480,2480,G4S,delivered,2024-03-18 15:56:02,2024-03-25 15:56:02
2481,2481,G4S,delivered,2024-05-11 03:50:31,2024-05-16 03:50:31
2482,2482,Sendy,delivered,2025-03-27 05:43:18,2025-04-04 05:43:18
2483,2483,UPS,processing,2025-04-28 14:05:39,
2484,2484,DHL,delivered,2025-08-31 22:35:52,2025-09-04 22:35:52
2485,2485,G4S,delivered,2026-03-18 10:07:26,2026-03-21 10:07:26
2486,2486,FedEx,returned,2025-11-02 19:39:25,2025-11-10 19:39:25
2487,2487,Sendy,delivered,2024-10-01 01:56:09,2024-10-08 01:56:09
2488,2488,DHL,returned,2024-02-08 21:23:23,2024-02-13 21:23:23
2489,2489,UPS,delivered,2024-08-03 18:44:16,2024-08-09 18:44:16
2490,2490,UPS,delivered,2026-01-24 04:48:11,2026-01-30 04:48:11
2491,2491,DHL,cancelled,,
2492,2492,Sendy,delivered,2025-02-15 00:33:28,2025-02-21 00:33:28
2493,2493,G4S,delivered,2024-02-07 11:56:24,2024-02-09 11:56:24
2494,2494,G4S,delivered,2025-11-25 15:56:48,2025-11-28 15:56:48
2495,2495,G4S,delivered,2025-04-10 12:32:17,2025-04-11 12:32:17
2496,2496,FedEx,delivered,2025-02-27 09:52:50,2025-03-04 09:52:50
2497,2497,FedEx,delivered,2025-10-07 02:12:07,2025-10-08 02:12:07
