payment_id,order_id,payment_method,payment_status,payment_amount,paid_at
2443,2443,paypal,PAID,536.60,2025-10-11 15:24:20
2444,2444,card,failed,0.00,2026-03-10 12:28:43
2445,2445,paypal,paid,1096.67,2024-05-17 16:28:47
2446,2446,bank_transfer,paid,218.04,2025-05-23 05:54:33
2447,2447,mobile_money,paid,292.46,2025-06-02 06:28:03
2448,2448,card,success,2066.21,2025-02-18 13:45:12
2449,2449,paypal,PAID,322.06,2024-09-09 20:35:38
2450,2450,bank_transfer,paid,394.60,2026-03-08 15:47:50
2451,2451,paypal,success,246.01,2025-07-06 23:45:54
2452,2452,paypal,paid,327.39,2025-07-13 16:11:30
2453,2453,mobile_money,paid,960.59,2025-02-26 05:46:29
2454,2454,mobile_money,success,785.38,2026-03-06 18:52:25
2455,2455,bank_transfer,paid,373.48,2024-07-22 00:40:01
2456,2456,paypal,PAID,746.69,2024-11-18 16:09:47
2457,2457,card,success,1284.94,2026-02-01 21:38:35
2458,2458,mobile_money,failed,0.00,2024-11-17 04:41:52
2459,2459,mobile_money,paid,419.44,2024-05-24 11:06:24
2460,2460,card,success,184.46,2024-01-03 05:44:13
2461,2461,card,success,1731.42,2025-12-30 05:14:36
2462,2462,mobile_money,success,1021.86,2025-10-27 08:44:17
2463,2463,mobile_money,PAID,508.64,2025-12-18 10:41:24
2464,2464,card,paid,1579.38,2025-07-27 18:21:54
2465,2465,paypal,PAID,55.41,2024-09-11 09:51:35
2466,2466,card,paid,929.39,2025-11-19 06:56:51
2467,2467,paypal,success,759.69,2024-05-07 03:38:33
2468,2468,mobile_money,success,50.34,2025-07-14 03:17:06
2469,2469,card,pending,0.00,2025-05-19 19:14:06
2470,2470,card,success,303.27,2025-06-27 01:14:51
2471,2471,card,success,909.52,2024-12-21 23:40:13
2472,2472,bank_transfer,success,547.54,2024-04-19 14:20:03
2473,2473,paypal,PAID,371.60,2026-03-20 10:20:59
2474,2474,card,PAID,59.31,2025-09-06 15:26:33
2475,2475,paypal,PAID,995.54,2024-05-10 02:11:36
2476,2476,card,PAID,822.91,2024-09-12 02:54:23
2477,2477,card,paid,768.01,2024-11-28 19:02:20
2478,2478,card,PAID,418.10,2024-12-24 21:05:38
2479,2479,paypal,paid,937.19,2026-03-14 08:47:27
2480,2480,card,paid,1930.81,2024-03-16 21:52:02
2481,2481,bank_transfer,success,2096.53,2024-05-10 20:51:31
2482,2482,paypal,success,945.19,2025-03-24 23:08:18
2483,2483,bank_transfer,pending,0.00,2025-04-26 14:55:39
2484,2484,mobile_money,success,216.55,2025-08-31 00:28:52
2485,2485,bank_transfer,paid,858.84,2026-03-17 17:42:26
2486,2486,paypal,refund,1012.90,2025-10-31 18:42:25
2487,2487,card,paid,271.02,2024-09-29 14:20:09
2488,2488,bank_transfer,refund,493.57,2024-02-07 21:51:23
2489,2489,mobile_money,PAID,295.76,2024-08-01 13:08:16
2490,2490,paypal,success,2605.69,2026-01-23 15:43:11
2491,2491,paypal,failed,0.00,2024-03-09 18:30:50
2492,2492,mobile_money,paid,95.38,2025-02-12 02:51:28
2493,2493,paypal,success,1088.28,2024-02-07 04:24:24
2494,2494,bank_transfer,success,1110.55,2025-11-24 05:04:48
2495,2495,paypal,success,86.91,2025-04-08 04:18:17
2496,2496,bank_transfer,success,343.52,2025-02-24 10:54:50
2497,2497,bank_transfer,PAID,1246.47,2025-10-04 23:24:07
2498,2498,paypal,paid,285.20,2025-10-27 17:10:45
2499,2499,card,success,397.18,2024-02-21 10:14:30
2500,2500,mobile_money,success,419.49,2025-10-05 09:28:37
2501,2501,bank_transfer,pending,0.00,2026-01-16 02:37:31
2502,2502,paypal,success,1149.95,2025-08-15 19:41:06
2503,2503,bank_transfer,paid,818.67,2025-02-01 05:23:58
2504,2504,bank_transfer,paid,343.59,2025-02-18 16:14:03
2505,2505,mobile_money,paid,747.77,2024-02-20 07:17:47
2506,2506,mobile_money,paid,230.44,2024-09-15 22:40:16
2507,2507,card,refunded,570.94,2024-08-22 00:21:46
2508,2508,mobile_money,PAID,531.35,2024-03-31 21:18:32
2509,2509,card,paid,89.85,2024-04-05 22:51:08
2510,2510,paypal,paid,190.36,2024-03-06 14:53:18
2511,2511,card,paid,2001.79,2025-09-23 03:01:30
2512,2512,paypal,paid,883.42,2025-09-12 18:29:06
2513,2513,mobile_money,PAID,386.66,2025-04-19 05:19:02
2514,2514,card,PAID,426.48,2025-08-05 19:48:26
2515,2515,bank_transfer,success,1107.96,2024-07-31 17:09:43
2516,2516,mobile_money,paid,499.90,2025-05-06 20:31:10
2517,2517,paypal,paid,1550.29,2025-06-17 22:51:13
2518,2518,paypal,paid,534.22,2025-05-13 16:11:39
2519,2519,paypal,PAID,867.49,2024-08-22 02:44:22
2520,2520,card,paid,1003.24,2025-02-10 12:54:24
2521,2521,card,paid,69.01,2024-09-20 05:16:00
2522,2522,mobile_money,refund,1144.31,2025-07-21 06:14:15
2523,2523,mobile_money,PAID,1842.62,2024-01-08 12:27:35
2524,2524,paypal,success,332.14,2024-02-04 15:18:25
2525,2525,bank_transfer,success,1181.96,2024-11-21 09:37:02
2526,2526,card,success,546.90,2025-08-24 18:48:56
2527,2527,bank_transfer,paid,392.69,2025-11-18 11:36:28
2528,2528,mobile_money,paid,354.52,2024-05-09 10:17:01
2529,2529,bank_transfer,paid,150.21,2024-04-28 11:48:25
2530,2530,paypal,pending,0.00,2025-04-24 04:52:57
2531,2531,bank_transfer,success,951.16,2026-01-02 14:39:31
2532,2532,mobile_money,success,85.74,2025-10-26 13:07:09
2533,2533,card,pending,0.00,2025-11-29 23:40:23
2534,2534,paypal,success,1754.51,2024-03-30 19:44:12
2535,2535,bank_transfer,PAID,65.88,2025-02-27 09:21:06
2536,2536,paypal,PAID,507.25,2024-10-09 13:16:24
2537,2537,paypal,paid,409.47,2024-01-20 13:46:07
2538,2538,paypal,paid,942.92,2024-01-07 06:20:05
2539,2539,mobile_money,paid,693.96,2025-08-19 13:54:58
2540,2540,mobile_money,paid,18.30,2024-10-12 11:51:37
2541,2541,bank_transfer,paid,1270.18,2025-02-15 09:40:49
2542,2542,bank_transfer,PAID,735.28,2025-04-18 18:04:28
2543,2543,mobile_money,success,46.00,2024-10-31 23:35:33
2544,2544,card,PAID,1136.31,2025-11-13 13:41:46
2545,2545,bank_transfer,paid,240.47,2026-03-04 09:30:26
2546,2546,mobile_money,success,307.77,2025-01-20 14:20:01
2547,2547,card,PAID,570.49,2026-02-20 13:44:43
2548,2548,mobile_money,PAID,1058.64,2024-02-17 06:25:08
2549,2549,bank_transfer,failed,0.00,2024-09-10 00:28:40
2550,2550,bank_transfer,PAID,775.24,2026-03-16 04:46:52
2551,2551,paypal,paid,608.68,2025-12-04 02:16:33
2552,2552,paypal,success,527.79,2024-02-02 05:58:28
2553,2553,card,declined,0.00,2024-11-19 15:13:33
2554,2554,paypal,success,797.37,2024-01-03 13:53:42
2555,2555,card,paid,206.87,2025-08-14 16:05:52
2556,2556,paypal,refund,1396.85,2025-09-25 05:52:40
2557,2557,paypal,paid,1907.31,2024-10-22 02:45:26
2558,2558,bank_transfer,paid,727.34,2024-03-03 00:55:36
2559,2559,card,success,622.11,2025-05-28 08:09:43
2560,2560,bank_transfer,paid,604.43,2025-07-04 14:50:24
2561,2561,card,pending,0.00,2024-08-22 14:06:45
2562,2562,bank_transfer,success,1311.77,2025-10-24 05:41:44
2563,2563,bank_transfer,PAID,901.60,2024-08-21 05:37:02
2564,2564,bank_transfer,paid,1994.74,2024-07-26 00:14:27
2565,2565,paypal,success,751.74,2025-07-09 21:01:04
2566,2566,card,declined,0.00,2026-03-03 14:33:17
2567,2567,bank_transfer,declined,0.00,2025-11-07 13:57:29
2568,2568,bank_transfer,success,449.85,2025-08-06 23:53:33
2569,2569,bank_transfer,paid,997.56,2024-12-22 04:08:06
2570,2570,mobile_money,success,970.45,2026-01-16 08:08:19
2571,2571,card,PAID,558.22,2024-02-17 12:30:25
2572,2572,bank_transfer,success,1219.47,2025-03-10 22:21:14
2573,2573,paypal,success,917.28,2024-07-01 17:12:47
2574,2574,paypal,paid,124.60,2025-04-03 08:15:42
2575,2575,paypal,PAID,343.61,2025-06-11 15:54:26
2576,2576,mobile_money,paid,54.51,2025-06-25 22:45:54
2577,2577,bank_transfer,paid,167.61,2024-01-15 13:16:43
2578,2578,paypal,success,136.17,2025-06-24 20:54:58
2579,2579,card,declined,0.00,2024-10-26 08:22:09
2580,2580,bank_transfer,success,1060.24,2024-01-24 00:44:20
2581,2581,card,paid,1256.92,2025-09-23 22:40:58
2582,2582,mobile_money,PAID,743.99,2025-09-15 10:40:22
2583,2583,card,PAID,126.82,2024-08-12 02:16:28
2584,2584,mobile_money,success,545.63,2025-08-31 01:34:58
2585,2585,card,paid,646.74,2026-01-14 00:43:32
2586,2586,paypal,paid,110.52,2024-07-15 19:26:26
2587,2587,mobile_money,pending,0.00,2025-06-12 22:39:21
2588,2588,card,PAID,861.75,2025-02-26 21:13:15
2589,2589,bank_transfer,success,566.10,2024-03-08 03:51:34
2590,2590,mobile_money,success,901.75,2025-12-25 05:38:53
2591,2591,mobile_money,refund,383.04,2024-11-11 04:58:16
2592,2592,mobile_money,PAID,381.34,2025-04-13 15:25:57
2593,2593,paypal,success,1799.60,2025-11-03 09:46:25
2594,2594,bank_transfer,success,568.16,2025-01-15 19:09:01
2595,2595,bank_transfer,success,55.16,2024-03-22 07:50:24
2596,2596,mobile_money,PAID,1374.68,2024-03-12 10:02:33
2597,2597,mobile_money,paid,1220.25,2026-01-05 02:42:44
2598,2598,mobile_money,paid,788.24,2024-02-25 14:18:27
2599,2599,card,paid,359.56,2024-12-10 01:43:09
2600,2600,paypal,paid,233.74,2024-11-28 03:14:25
2601,2601,card,refunded,311.80,2024-01-04 10:05:43
2602,2602,bank_transfer,PAID,590.08,2025-12-29 13:33:27
2603,2603,paypal,success,1209.95,2024-12-10 01:55:47
2604,2604,mobile_money,paid,958.84,2026-03-30 12:05:17
2605,2605,mobile_money,paid,873.94,2025-06-19 23:14:46
2606,2606,bank_transfer,success,625.08,2025-05-21 17:30:49
2607,2607,paypal,success,1208.84,2026-03-17 18:31:02
2608,2608,paypal,paid,390.39,2025-07-16 07:37:49
2609,2609,bank_transfer,success,544.83,2024-05-25 20:42:41
2610,2610,bank_transfer,success,331.88,2025-09-09 17:01:23
2611,2611,card,PAID,633.99,2024-04-24 07:13:31
2612,2612,paypal,declined,0.00,2025-05-10 16:32:08
2613,2613,card,paid,201.49,2025-02-24 19:50:57
2614,2614,mobile_money,failed,0.00,2025-11-02 05:24:02
2615,2615,mobile_money,success,432.43,2024-02-29 15:29:58
2616,2616,bank_transfer,success,449.19,2026-02-19 04:57:33
2617,2617,mobile_money,PAID,992.74,2025-10-28 02:18:33
2618,2618,card,paid,691.16,2026-02-15 17:22:22
2619,2619,paypal,PAID,518.88,2024-02-16 09:24:15
2620,2620,mobile_money,refunded,1771.16,2025-11-24 09:11:39
2621,2621,mobile_money,success,1129.85,2025-09-07 08:49:21
2622,2622,bank_transfer,failed,0.00,2025-11-03 18:57:57
2623,2623,mobile_money,refund,3043.09,2025-11-06 18:48:40
2624,2624,mobile_money,paid,68.39,2025-02-04 11:28:51
2625,2625,paypal,success,222.92,2025-05-17 04:17:55
2626,2626,mobile_money,paid,508.96,2026-03-23 20:32:17
2627,2627,bank_transfer,PAID,654.53,2025-02-03 06:42:26
2628,2628,paypal,paid,855.79,2024-06-25 02:58:02
2629,2629,mobile_money,refund,707.44,2025-08-14 18:15:20
2630,2630,bank_transfer,success,281.05,2024-06-26 08:51:13
2631,2631,paypal,PAID,658.36,2025-11-30 18:56:14
2632,2632,paypal,success,488.61,2025-09-18 19:31:44
2633,2633,bank_transfer,paid,1924.46,2025-01-17 00:09:17
2634,2634,bank_transfer,success,236.48,2024-07-21 17:04:00
2635,2635,mobile_money,PAID,1183.12,2024-09-18 21:11:05
2636,2636,card,PAID,49.03,2025-12-06 16:00:54
2637,2637,mobile_money,success,766.38,2024-11-26 10:10:37
2638,2638,mobile_money,paid,991.60,2025-11-27 00:31:20
2639,2639,paypal,paid,793.01,2024-06-22 02:16:08
2640,2640,mobile_money,PAID,572.72,2024-01-18 17:21:06
2641,2641,paypal,success,906.93,2025-10-11 20:18:49
2642,2642,bank_transfer,success,357.00,2024-11-04 12:20:09
2643,2643,bank_transfer,paid,330.64,2025-04-25 08:46:29
2644,2644,card,paid,272.74,2024-04-01 06:36:36
2645,2645,paypal,success,448.67,2025-02-23 18:53:04
2646,2646,paypal,paid,225.63,2024-12-01 00:33:19
2647,2647,paypal,PAID,410.65,2024-02-13 20:20:01
2648,2648,mobile_money,success,1738.31,2025-05-05 21:21:55
2649,2649,paypal,success,637.71,2025-08-25 19:41:04
2650,2650,bank_transfer,PAID,1313.39,2025-05-22 15:27:22
2651,2651,bank_transfer,paid,342.33,2025-03-15 03:52:47
2652,2652,bank_transfer,success,862.58,2024-11-10 13:36:28
2653,2653,paypal,PAID,704.48,2024-10-31 05:05:14
2654,2654,paypal,success,191.03,2024-12-21 05:27:31
2655,2655,mobile_money,success,328.36,2025-03-07 15:12:06
2656,2656,bank_transfer,failed,0.00,2024-06-03 02:56:23
2657,2657,paypal,paid,775.89,2024-06-15 03:30:30
2658,2658,card,paid,617.45,2025-12-24 08:02:12
2659,2659,bank_transfer,success,810.09,2024-05-09 13:22:26
2660,2660,card,PAID,91.44,2025-06-16 11:57:29
2661,2661,paypal,success,147.08,2026-01-14 18:49:28
2662,2662,card,success,417.92,2025-12-25 17:07:51
2663,2663,bank_transfer,success,327.99,2025-05-23 07:15:44
2664,2664,mobile_money,PAID,982.63,2025-11-12 14:53:34
2665,2665,bank_transfer,PAID,380.76,2024-05-08 22:55:42
2666,2666,bank_transfer,PAID,1879.95,2025-04-03 10:30:16
2667,2667,card,success,291.65,2024-06-26 04:10:17
2668,2668,card,PAID,1572.50,2025-11-03 05:54:18
2669,2669,card,PAID,825.36,2025-01-13 10:01:19
2670,2670,mobile_money,paid,112.53,2025-01-03 02:30:44
2671,2671,mobile_money,PAID,12.66,2024-07-10 11:32:46
2672,2672,bank_transfer,success,222.38,2024-10-21 19:18:21
2673,2673,mobile_money,PAID,274.96,2025-08-22 17:07:00
2674,2674,card,PAID,56.04,2025-06-16 04:15:45
2675,2675,mobile_money,paid,318.39,2024-02-29 22:10:26
2676,2676,paypal,success,911.95,2025-06-26 09:08:24
2677,2677,card,paid,1019.68,2024-01-13 13:44:42
2678,2678,paypal,success,151.27,2024-06-03 02:55:59
2679,2679,bank_transfer,success,10.67,2025-02-09 07:26:19
2680,2680,card,success,133.55,2025-05-08 05:54:51
2681,2681,bank_transfer,PAID,1039.55,2024-02-22 13:26:08
2682,2682,card,success,238.87,2026-01-30 20:20:58
2683,2683,card,success,575.90,2025-10-14 23:00:22
2684,2684,card,paid,1013.36,2025-02-28 18:39:18
2685,2685,paypal,PAID,1187.45,2025-05-09 11:08:36
2686,2686,paypal,pending,0.00,2024-05-18 05:12:10
2687,2687,bank_transfer,success,296.62,2024-07-20 11:14:55
2688,2688,mobile_money,PAID,567.21,2024-01-07 16:22:07
2689,2689,mobile_money,success,763.61,2024-07-30 14:51:31
2690,2690,mobile_money,paid,561.68,2025-06-05 12:37:15
2691,2691,card,paid,210.79,2024-06-17 22:59:59
2692,2692,card,pending,0.00,2025-01-24 18:13:02
2693,2693,bank_transfer,PAID,543.58,2025-03-20 19:23:27
2694,2694,paypal,success,498.64,2025-10-28 21:37:20
2695,2695,mobile_money,paid,472.10,2024-12-23 08:00:22
2696,2696,mobile_money,failed,0.00,2026-03-04 08:52:37
2697,2697,paypal,paid,540.42,2026-02-16 01:40:06
2698,2698,bank_transfer,success,61.42,2025-12-09 02:22:54
2699,2699,bank_transfer,success,261.71,2025-10-10 01:11:06
2700,2700,mobile_money,PAID,754.41,2024-08-12 16:47:52
2701,2701,bank_transfer,paid,648.52,2025-09-18 08:54:36
2702,2702,bank_transfer,paid,1043.71,2025-08-22 18:40:39
2703,2703,bank_transfer,success,1900.44,2026-03-04 17:07:34
2704,2704,mobile_money,success,1463.78,2025-12-21 01:08:14
2705,2705,mobile_money,PAID,682.60,2024-10-20 11:25:44
2706,2706,paypal,success,67.97,2025-12-25 11:24:03
2707,2707,bank_transfer,paid,281.21,2024-12-06 04:26:38
2708,2708,bank_transfer,paid,404.34,2024-07-27 07:18:09
2709,2709,mobile_money,paid,526.69,2025-08-01 16:33:43
2710,2710,card,paid,910.76,2024-07-26 12:29:03
2711,2711,paypal,success,160.71,2024-03-13 15:07:48
2712,2712,card,PAID,232.66,2026-02-22 23:09:23
2713,2713,bank_transfer,paid,705.15,2025-05-17 00:18:52
2714,2714,paypal,paid,652.05,2024-12-13 08:44:02
2715,2715,mobile_money,paid,883.23,2025-12-08 03:54:52
2716,2716,bank_transfer,PAID,231.14,2024-01-08 05:33:34
2717,2717,bank_transfer,success,785.32,2025-07-24 03:52:26
2718,2718,paypal,success,1320.91,2025-06-23 21:44:48
2719,2719,paypal,declined,0.00,2024-09-14 23:23:03
2720,2720,card,success,586.08,2026-01-29 10:29:23
2721,2721,mobile_money,PAID,871.78,2025-06-06 19:52:54
2722,2722,mobile_money,PAID,217.57,2025-09-27 16:50:25
2723,2723,card,success,1757.06,2025-10-22 07:49:45
2724,2724,mobile_money,declined,0.00,2025-06-10 00:04:33
2725,2725,mobile_money,failed,0.00,2025-09-28 18:27:03
2726,2726,bank_transfer,paid,177.57,2026-01-08 06:06:10
2727,2727,bank_transfer,PAID,1781.31,2025-03-16 16:01:37
2728,2728,mobile_money,success,966.04,2026-01-24 00:42:16
2729,2729,card,PAID,1358.54,2025-04-05 03:31:11
2730,2730,paypal,failed,0.00,2024-02-17 07:32:12
2731,2731,bank_transfer,PAID,589.88,2024-06-14 19:15:29
2732,2732,card,PAID,886.71,2025-11-05 10:09:25
2733,2733,paypal,PAID,1185.34,2024-08-01 18:02:31
2734,2734,card,declined,0.00,2026-01-25 22:44:00
2735,2735,card,success,1516.05,2026-02-23 10:14:42
2736,2736,mobile_money,success,762.45,2024-09-23 03:08:33
2737,2737,mobile_money,PAID,414.67,2024-06-28 02:01:23
2738,2738,card,PAID,194.92,2026-01-20 22:03:27
2739,2739,card,PAID,1600.71,2024-05-05 17:39:17
2740,2740,paypal,PAID,86.57,2024-04-23 22:35:15
2741,2741,mobile_money,paid,1353.87,2026-03-22 21:19:55
2742,2742,paypal,success,1221.66,2024-08-11 21:09:06
2743,2743,mobile_money,PAID,839.95,2025-01-24 14:49:53
2744,2744,card,success,395.12,2024-02-25 13:06:27
2745,2745,bank_transfer,PAID,866.69,2024-07-24 18:48:39
2746,2746,card,paid,335.62,2026-01-23 21:52:47
2747,2747,card,paid,152.15,2024-06-27 05:18:09
2748,2748,card,PAID,545.88,2024-02-29 03:46:04
2749,2749,mobile_money,success,817.74,2026-03-07 09:31:37
2750,2750,bank_transfer,pending,0.00,2024-08-04 17:57:40
2751,2751,paypal,PAID,682.68,2025-10-27 15:38:29
2752,2752,card,PAID,341.26,2024-01-18 14:19:35
2753,2753,paypal,pending,0.00,2026-02-26 05:05:04
2754,2754,bank_transfer,PAID,330.45,2025-10-30 14:32:06
2755,2755,bank_transfer,success,1299.08,2026-02-22 11:32:25
2756,2756,card,paid,231.44,2025-01-26 00:06:03
2757,2757,paypal,refunded,489.86,2025-11-14 04:01:56
2758,2758,paypal,success,199.91,2024-02-19 23:06:40
2759,2759,bank_transfer,PAID,558.32,2025-10-05 06:26:37
2760,2760,bank_transfer,PAID,298.60,2025-09-07 11:49:42
2761,2761,bank_transfer,success,136.82,2025-03-07 01:01:54
2762,2762,bank_transfer,PAID,828.45,2025-05-01 07:29:49
2763,2763,paypal,paid,745.29,2026-01-15 06:54:52
2764,2764,paypal,success,422.94,2024-07-05 20:53:42
2765,2765,mobile_money,paid,1757.75,2025-05-25 15:35:53
2766,2766,card,paid,2370.04,2025-02-10 13:23:38
2767,2767,card,paid,490.59,2026-03-28 06:58:03
2768,2768,mobile_money,paid,265.46,2024-12-22 19:00:31
2769,2769,bank_transfer,paid,588.42,2024-07-14 00:30:30
2770,2770,card,success,159.49,2025-12-11 22:22:23
2771,2771,paypal,success,109.60,2026-03-29 09:25:37
2772,2772,paypal,failed,0.00,2024-04-16 05:35:58
2773,2773,card,PAID,271.49,2024-11-02 20:52:06
2774,2774,mobile_money,success,1808.86,2024-02-21 14:46:19
2775,2775,bank_transfer,paid,2125.76,2025-04-14 05:57:22
2776,2776,mobile_money,success,29.88,2025-03-05 20:08:52
2777,2777,bank_transfer,success,471.48,2024-07-30 20:41:09
2778,2778,paypal,paid,322.80,2025-08-20 22:50:43
2779,2779,paypal,pending,0.00,2025-03-23 10:44:21
2780,2780,paypal,pending,0.00,2024-07-13 06:04:42
2781,2781,card,paid,570.74,2025-11-15 03:27:11
2782,2782,card,PAID,529.86,2025-01-12 05:44:44
2783,2783,paypal,success,513.39,2024-04-13 05:57:23
2784,2784,paypal,paid,727.51,2025-10-03 08:37:19
2785,2785,card,PAID,519.61,2025-03-15 16:40:28
2786,2786,card,paid,677.01,2024-10-21 22:07:45
2787,2787,mobile_money,paid,869.40,2024-10-26 19:12:55
2788,2788,card,paid,366.46,2024-11-25 14:46:46
2789,2789,card,success,511.34,2024-07-15 16:27:32
2790,2790,paypal,paid,177.24,2024-09-26 22:28:47
2791,2791,bank_transfer,success,1162.95,2024-04-28 15:42:23
2792,2792,mobile_money,success,1055.84,2024-01-05 22:59:42
2793,2793,paypal,paid,314.58,2024-08-16 01:40:08
2794,2794,paypal,paid,754.57,2025-05-19 22:48:19
2795,2795,mobile_money,pending,0.00,2025-03-21 02:36:48
2796,2796,mobile_money,PAID,1389.35,2025-01-18 22:49:04
2797,2797,bank_transfer,success,782.91,2024-12-25 04:35:51
2798,2798,paypal,success,763.37,2026-01-06 02:01:26
2799,2799,card,success,279.03,2025-06-24 11:43:48
2800,2800,mobile_money,success,351.82,2025-06-09 18:32:41
2801,2801,paypal,PAID,1571.29,2025-01-10 06:14:16
2802,2802,paypal,paid,1355.79,2024-07-05 05:48:43
2803,2803,card,PAID,555.92,2024-10-02 07:13:49
2804,2804,mobile_money,success,261.52,2025-05-02 17:00:51
2805,2805,bank_transfer,paid,405.44,2025-05-31 12:34:23
2806,2806,bank_transfer,paid,2015.28,2026-03-13 22:57:34
2807,2807,card,PAID,54.57,2024-10-16 02:13:11
2808,2808,mobile_money,success,1287.62,2026-01-05 13:30:10
2809,2809,paypal,paid,973.42,2024-02-18 09:52:03
2810,2810,paypal,paid,197.90,2024-07-01 17:57:15
2811,2811,bank_transfer,PAID,584.12,2025-02-19 09:23:27
2812,2812,mobile_money,PAID,148.77,2024-08-06 10:01:51
2813,2813,mobile_money,success,510.31,2025-03-01 06:01:38
2814,2814,paypal,success,127.70,2024-05-16 08:59:51
2815,2815,mobile_money,success,174.33,2024-05-19 05:05:12
2816,2816,card,paid,125.90,2024-10-10 14:28:41
2817,2817,mobile_money,success,3637.93,2026-01-22 17:19:18
2818,2818,paypal,success,677.93,2025-06-29 08:01:44
2819,2819,mobile_money,paid,240.90,2025-09-18 13:50:57
2820,2820,bank_transfer,PAID,2415.85,2025-03-13 03:06:04
2821,2821,mobile_money,PAID,221.85,2024-08-17 07:33:45
2822,2822,card,PAID,1427.53,2024-08-31 00:38:59
2823,2823,mobile_money,success,172.32,2025-12-26 00:50:19
2824,2824,bank_transfer,success,1972.22,2025-06-11 04:29:33
2825,2825,paypal,success,2844.22,2026-02-19 23:19:31
2826,2826,bank_transfer,PAID,983.39,2025-06-26 06:30:53
