order_id,customer_id,order_date,order_status,payment_status,shipping_region_id,total_amount
1584,115,2025-10-05 15:48:50,completed,paid,12,1193.61
1585,1462,2025-05-19 06:01:27,completed,PAID,7,133.37
1586,1114,2026-01-23 11:25:39,completed,paid,12,849.46
1587,1939,2024-10-14 10:27:41,completed,success,9,451.30
1588,1038,2025-06-18 13:10:58,completed,PAID,11,161.23
1589,582,2024-10-31 10:20:51,completed,PAID,9,10.99
1590,687,2025-01-13 20:29:28,completed,paid,13,631.62
1591,1492,2026-02-10 22:14:38,completed,paid,2,850.24
1592,1907,2025-11-08 05:18:54,cancelled,failed,15,211.49
1593,131,2024-01-21 03:23:16,completed,PAID,16,214.59
1594,204,2024-11-27 05:26:35,Complete,PAID,11,47.57
1595,1921,2025-12-21 01:05:46,completed,paid,12,1525.09
1596,2130,2025-06-08 10:32:21,completed,paid,10,517.85
1597,1455,2024-05-26 20:02:13,completed,paid,8,400.67
1598,702,2025-11-12 08:04:39,cancelled,declined,5,623.04
1599,1895,2025-02-04 13:48:04,completed,paid,15,551.49
1600,2080,2025-11-16 09:51:27,completed,PAID,10,375.78
1601,1197,2025-03-28 05:04:51,Complete,success,2,709.93
1602,1102,2026-02-21 15:40:20,completed,success,15,929.99
1603,1511,2024-08-01 07:26:40,cancelled,declined,3,1113.82
1604,893,2024-08-15 02:07:48,completed,paid,15,334.05
1605,275,2025-10-29 17:49:00,completed,success,5,937.68
1606,614,2025-04-20 12:37:28,cancelled,declined,1,887.11
1607,967,2024-01-31 07:38:12,completed,success,3,1304.91
1608,761,2024-03-02 03:53:05,completed,paid,5,976.23
1609,1724,2024-06-21 05:51:41,completed,PAID,2,418.12
1610,1718,2025-05-06 23:35:37,SUCCESS,paid,9,690.80
1611,1487,2026-01-01 17:02:56,completed,PAID,8,686.14
1612,570,2024-06-14 14:22:40,Complete,PAID,3,1561.24
1613,395,2024-04-11 23:21:44,completed,PAID,8,348.72
1614,1653,2024-09-03 04:41:55,Complete,paid,9,201.02
1615,22,2025-09-10 19:12:38,completed,paid,11,754.96
1616,991,2024-06-03 17:02:02,Complete,PAID,13,510.87
1617,844,2025-07-25 22:19:26,completed,paid,15,126.34
1618,216,2025-06-23 12:41:00,completed,paid,15,869.05
1619,400,2025-12-17 04:32:39,pending,pending,13,272.97
1620,123,2025-07-05 20:47:59,completed,PAID,6,889.34
1621,1284,2025-06-11 18:09:18,completed,paid,8,525.93
1622,1709,2024-03-16 15:31:08,completed,paid,10,1242.24
1623,81,2024-04-01 16:14:16,completed,paid,15,661.78
1624,210,2026-02-07 21:27:05,completed,PAID,4,491.45
1625,1087,2024-05-08 07:22:46,Complete,PAID,4,1053.16
1626,1583,2024-06-27 21:53:01,completed,success,9,745.03
1627,361,2024-07-16 08:57:30,completed,PAID,10,640.12
1628,397,2024-01-03 05:42:58,completed,paid,13,496.92
1629,64,2024-03-22 09:05:58,returned,refunded,16,291.32
1630,1472,2026-03-16 14:31:07,completed,paid,4,57.07
1631,1424,2025-07-06 22:51:58,completed,paid,2,1500.23
1632,106,2025-09-02 00:55:54,completed,paid,16,528.91
1633,1466,2026-02-02 12:36:11,completed,PAID,6,487.89
1634,1157,2025-03-29 02:36:18,pending,pending,1,931.29
1635,320,2025-08-01 03:59:24,completed,paid,10,1040.11
1636,572,2025-09-15 13:15:40,completed,paid,9,279.58
1637,480,2024-12-09 02:35:45,completed,success,6,447.37
1638,480,2025-09-22 14:50:30,completed,paid,6,433.42
1639,40,2025-09-09 02:05:16,completed,success,3,430.73
1640,748,2025-12-23 07:40:39,completed,success,10,2461.94
1641,1924,2025-01-19 02:30:26,SUCCESS,paid,3,1668.24
1642,960,2025-04-14 14:08:04,completed,PAID,7,1913.68
1643,940,2026-03-20 15:32:35,completed,success,2,137.10
1644,709,2024-01-28 21:06:02,completed,success,10,887.99
1645,315,2024-03-12 08:35:05,SUCCESS,paid,1,321.16
1646,294,2025-05-31 10:56:31,completed,success,6,402.04
1647,1532,2024-08-17 21:03:53,completed,paid,10,1298.27
1648,519,2025-11-30 07:32:41,SUCCESS,PAID,4,735.70
1649,1303,2025-12-02 00:29:42,completed,PAID,14,701.03
1650,1947,2025-06-29 15:55:36,completed,paid,16,454.17
1651,250,2024-05-20 06:28:58,completed,success,9,378.98
1652,532,2025-07-15 17:25:18,completed,paid,8,993.17
1653,1365,2026-02-22 18:10:16,completed,success,4,307.87
1654,184,2024-08-08 02:19:28,completed,PAID,7,358.83
1655,1251,2025-09-02 17:30:01,cancelled,failed,16,1645.82
1656,565,2025-07-05 18:26:27,completed,paid,2,887.43
1657,381,2025-10-08 16:56:19,completed,PAID,12,440.57
1658,460,2024-06-10 15:20:48,completed,success,15,588.53
1659,994,2025-02-20 15:04:34,completed,PAID,15,1922.72
1660,1999,2025-03-07 19:10:43,pending,pending,16,542.46
1661,1492,2025-08-09 02:18:35,Complete,success,2,838.89
1662,1353,2025-11-27 10:52:17,completed,PAID,3,101.01
1663,969,2025-08-23 15:32:09,completed,paid,16,324.33
1664,693,2024-04-07 06:14:53,completed,PAID,7,957.44
1665,1446,2026-03-28 20:25:59,completed,paid,5,1064.81
1666,380,2025-10-17 08:46:21,completed,paid,11,357.67
1667,203,2025-03-04 02:45:02,completed,success,6,367.39
1668,114,2025-07-03 02:20:09,completed,success,5,172.54
1669,1223,2024-08-19 23:52:46,completed,paid,1,622.10
1670,559,2024-06-19 22:51:21,completed,success,15,461.93
1671,569,2024-09-08 15:13:06,completed,paid,14,1352.92
1672,354,2024-08-03 04:17:38,SUCCESS,paid,7,316.56
1673,711,2024-06-16 10:00:26,completed,success,9,1568.76
1674,1032,2024-02-02 03:59:20,SUCCESS,success,11,114.44
1675,461,2025-11-14 20:00:48,completed,PAID,5,1207.63
1676,956,2024-05-09 02:49:55,cancelled,failed,2,208.42
1677,1268,2025-10-14 04:31:18,completed,PAID,9,361.40
1678,705,2024-08-12 12:46:31,completed,paid,16,1672.26
1679,991,2024-01-19 04:39:20,pending,pending,13,478.40
1680,1700,2024-05-12 21:15:07,completed,PAID,10,181.84
1681,109,2025-06-10 23:12:57,pending,pending,7,674.54
1682,1296,2024-06-06 05:15:34,completed,PAID,11,768.14
1683,451,2026-02-04 19:52:12,completed,success,9,640.76
1684,1470,2024-04-21 19:32:12,completed,success,10,296.49
1685,281,2024-08-31 10:39:32,returned,refunded,14,150.96
1686,695,2024-12-11 04:47:45,completed,paid,9,353.19
1687,2009,2024-02-04 17:58:06,pending,pending,11,28.59
1688,357,2025-11-09 09:49:49,completed,paid,4,302.65
1689,2012,2024-11-10 03:16:50,completed,PAID,13,633.94
1690,1342,2026-03-01 11:07:30,completed,PAID,12,12.63
1691,1854,2025-02-18 17:00:45,completed,success,6,1705.21
1692,1826,2025-09-17 17:32:03,completed,PAID,14,756.69
1693,1575,2025-03-30 18:18:40,completed,paid,16,1230.95
1694,649,2025-04-17 01:27:12,completed,PAID,11,1221.32
1695,43,2025-07-15 10:37:23,completed,success,15,1740.41
1696,1386,2024-02-07 00:25:10,completed,paid,9,489.19
1697,1502,2025-09-04 10:09:52,cancelled,declined,6,682.04
1698,934,2025-10-02 17:51:18,Complete,paid,15,2856.53
1699,703,2024-09-18 08:25:11,completed,PAID,10,1546.95
1700,130,2026-01-20 16:14:22,completed,paid,16,725.40
1701,670,2025-09-06 03:42:23,completed,success,16,890.36
1702,2022,2024-09-08 09:11:43,completed,PAID,13,911.77
1703,1965,2025-12-01 04:38:53,completed,success,16,130.64
1704,1684,2026-03-22 00:49:02,completed,PAID,8,1237.10
1705,431,2025-10-31 03:04:12,completed,paid,3,207.94
1706,318,2025-09-16 15:46:45,SUCCESS,paid,11,272.14
1707,602,2025-07-18 16:33:43,completed,success,16,667.70
1708,543,2025-04-08 06:20:33,completed,success,12,470.56
1709,2030,2024-10-24 19:12:45,Complete,PAID,5,508.36
1710,808,2024-11-18 18:51:24,completed,PAID,10,1093.39
1711,359,2025-01-05 06:22:06,completed,paid,7,519.90
1712,1343,2024-03-19 22:21:19,completed,paid,11,257.82
1713,2086,2025-07-09 11:04:22,returned,refund,3,218.77
1714,1636,2025-10-21 13:27:15,SUCCESS,success,15,86.15
1715,1940,2024-05-17 23:21:26,completed,paid,6,1431.48
1716,1000,2026-02-08 03:47:21,completed,paid,3,1755.68
1717,1510,2026-01-03 10:16:58,pending,pending,2,1306.96
1718,1269,2025-04-16 08:20:28,completed,PAID,16,343.87
1719,679,2026-01-23 10:40:14,pending,pending,13,617.91
1720,2008,2025-03-16 05:08:10,completed,paid,14,410.40
1721,276,2025-09-03 13:12:27,completed,PAID,8,526.06
1722,1215,2024-09-14 11:59:13,completed,paid,4,562.52
1723,423,2024-09-11 04:20:55,completed,PAID,9,1326.85
1724,492,2024-04-12 13:59:38,completed,paid,1,858.52
1725,1410,2025-12-25 11:32:30,completed,success,5,674.71
1726,1422,2026-02-12 21:33:40,completed,PAID,8,384.85
1727,1581,2024-04-25 07:41:56,completed,PAID,10,236.47
1728,12,2024-04-26 16:44:55,completed,paid,7,546.62
1729,1674,2025-08-10 15:00:11,completed,paid,2,1608.62
1730,1586,2024-11-09 16:01:42,completed,paid,12,1106.72
1731,1001,2025-05-25 13:25:56,completed,success,3,12.92
1732,2122,2025-03-02 10:45:21,completed,success,10,457.29
1733,293,2024-08-10 22:59:34,SUCCESS,success,8,885.27
1734,842,2024-07-02 07:44:02,completed,paid,9,1094.61
1735,871,2025-03-01 13:11:53,completed,success,12,1416.00
1736,80,2024-09-27 07:10:43,pending,pending,3,279.97
1737,192,2025-09-08 18:11:22,completed,PAID,12,137.76
1738,771,2024-06-30 09:50:09,completed,success,8,264.32
1739,1747,2024-11-09 19:01:44,completed,PAID,10,239.78
1740,2031,2025-11-27 16:27:40,completed,paid,7,1704.67
1741,55,2025-01-05 22:39:11,pending,pending,11,1809.80
1742,1343,2025-01-29 18:20:20,completed,PAID,11,1077.81
1743,693,2025-03-01 20:39:30,completed,success,7,570.14
1744,1661,2025-07-09 12:35:35,returned,refund,5,501.81
1745,725,2024-12-17 02:52:13,completed,paid,1,642.78
1746,669,2025-04-06 03:06:25,completed,PAID,11,603.16
1747,121,2025-11-15 07:03:39,completed,PAID,9,325.73
1748,662,2024-05-02 22:42:53,completed,success,5,1462.82
1749,1892,2025-10-29 10:48:46,Complete,PAID,10,234.67
1750,637,2025-03-02 00:38:09,completed,paid,6,122.41
1751,210,2025-06-10 21:26:31,completed,success,4,2163.68
1752,688,2024-03-12 06:00:24,completed,PAID,2,115.65
1753,1394,2024-08-23 01:02:41,completed,success,9,164.48
1754,1386,2025-11-15 03:50:17,pending,pending,9,205.20
1755,490,2024-04-11 22:53:54,completed,success,9,676.92
1756,1435,2024-03-15 21:41:01,completed,PAID,5,423.25
1757,499,2024-01-11 13:27:09,completed,PAID,7,203.58
1758,741,2024-10-29 20:25:56,completed,success,7,165.93
1759,57,2024-03-06 10:07:55,completed,paid,16,112.25
1760,1570,2025-03-11 18:21:43,completed,PAID,12,372.74
1761,2060,2024-01-22 16:14:31,completed,paid,14,1107.52
1762,1953,2024-12-24 09:23:24,completed,paid,15,1190.43
1763,1026,2025-07-11 18:00:17,completed,success,16,382.54
1764,810,2024-03-20 17:55:10,completed,success,11,1571.31
1765,596,2024-03-18 09:50:28,completed,success,11,352.62
1766,1829,2025-07-18 14:23:33,completed,success,11,1200.17
1767,122,2024-09-12 17:57:41,completed,PAID,7,792.15
1768,2116,2025-07-12 04:49:30,completed,PAID,2,244.77
1769,1667,2025-06-27 15:21:32,completed,paid,2,494.26
1770,981,2025-01-24 07:30:27,completed,paid,1,72.77
1771,986,2024-01-17 00:56:14,completed,success,1,590.48
1772,2139,2024-01-07 12:33:46,completed,success,12,91.60
1773,1162,2025-07-15 06:21:09,completed,PAID,8,377.38
1774,571,2024-06-10 14:42:55,completed,success,9,322.94
1775,210,2024-05-14 00:36:36,completed,success,4,976.58
1776,816,2025-07-29 23:01:12,completed,paid,4,36.38
1777,882,2025-08-25 19:18:25,completed,paid,5,650.50
1778,749,2025-08-23 20:05:09,completed,paid,4,328.51
1779,2046,2024-03-30 02:38:57,completed,paid,14,258.72
1780,1032,2024-12-23 10:49:44,completed,success,11,985.57
1781,1585,2026-02-10 11:53:13,completed,PAID,12,1742.46
1782,608,2025-09-30 03:47:12,completed,paid,5,93.92
1783,2162,2026-03-24 15:24:34,completed,success,2,1056.85
1784,1821,2024-06-28 01:30:25,completed,PAID,4,505.69
1785,1132,2025-01-10 11:55:41,completed,success,10,9.35
1786,1659,2025-09-24 06:04:23,SUCCESS,paid,1,2140.16
1787,67,2024-01-04 13:07:27,completed,success,13,311.50
1788,1737,2024-08-13 17:30:00,cancelled,declined,15,571.09
1789,1844,2024-08-25 15:42:53,Complete,PAID,5,749.52
1790,2021,2024-05-28 11:33:02,completed,success,8,770.85
1791,1045,2024-05-04 11:14:19,completed,success,2,815.18
1792,1526,2024-04-05 01:03:20,cancelled,failed,15,201.57
1793,1707,2025-02-01 06:18:14,completed,success,11,150.68
1794,2197,2026-03-27 15:38:12,completed,success,15,393.89
1795,1721,2024-03-22 13:50:38,completed,paid,3,647.83
1796,1885,2024-01-01 07:07:26,completed,PAID,6,185.40
1797,770,2025-05-22 16:12:57,completed,paid,15,1346.49
1798,514,2025-08-27 09:44:29,completed,PAID,12,1836.28
1799,1026,2026-03-22 04:49:50,completed,success,16,729.69
1800,92,2025-06-02 13:17:55,Complete,paid,9,227.57
1801,11,2025-11-28 08:42:27,completed,paid,2,553.99
1802,1218,2025-08-22 00:48:33,Complete,paid,12,685.35
1803,135,2025-10-13 07:29:32,completed,paid,10,266.07
1804,611,2025-07-01 17:55:01,completed,paid,4,438.84
1805,2174,2025-11-08 02:59:39,completed,paid,10,212.05
1806,745,2026-02-12 06:38:58,completed,paid,16,1091.74
1807,1447,2024-05-07 19:28:01,completed,PAID,7,397.21
1808,298,2024-05-04 13:38:47,completed,PAID,4,920.41
1809,2140,2024-01-08 16:15:23,completed,PAID,5,1308.91
1810,1470,2025-03-12 16:42:14,Complete,success,10,484.90
1811,152,2025-05-04 03:28:34,Complete,paid,16,521.63
1812,1217,2024-03-19 01:14:15,completed,PAID,9,187.99
1813,505,2024-11-11 12:10:58,Complete,success,14,1778.62
1814,1216,2025-02-28 23:57:26,completed,success,2,646.34
1815,1341,2024-09-01 11:29:06,pending,pending,4,1891.84
1816,1732,2025-01-05 13:35:20,completed,paid,15,724.74
1817,1870,2024-09-30 13:47:35,completed,paid,7,427.34
1818,554,2024-12-25 04:57:11,completed,PAID,5,1088.03
1819,36,2025-08-13 15:15:11,completed,success,7,971.91
1820,1758,2024-10-03 05:52:30,completed,success,16,1296.14
1821,1559,2024-02-18 00:15:07,completed,success,14,296.43
1822,204,2024-04-02 19:58:17,SUCCESS,paid,11,939.61
1823,28,2026-01-31 11:07:40,completed,success,3,1296.69
1824,1073,2025-01-20 19:47:48,cancelled,failed,3,226.22
1825,14,2025-05-14 12:20:40,completed,success,13,141.84
1826,96,2024-08-15 03:20:25,pending,pending,2,1648.17
1827,48,2024-05-11 08:22:32,completed,success,4,352.81
1828,2142,2024-04-19 02:21:51,completed,success,13,326.88
1829,1841,2024-07-29 10:00:44,completed,paid,9,126.02
1830,7,2025-02-24 04:05:46,completed,PAID,10,1838.40
1831,1669,2024-12-30 01:06:05,SUCCESS,PAID,6,796.83
1832,687,2025-11-21 13:05:41,SUCCESS,paid,13,372.60
1833,78,2024-05-28 12:53:20,completed,paid,6,2087.53
1834,1954,2025-02-05 19:41:08,completed,success,10,769.62
1835,35,2024-08-11 01:33:52,completed,PAID,2,362.01
1836,156,2025-10-13 13:34:55,completed,PAID,4,332.13
1837,391,2025-10-29 17:19:22,completed,PAID,10,37.63
1838,757,2025-10-31 22:43:53,completed,success,8,42.87
1839,1637,2026-03-02 05:06:48,completed,PAID,14,856.90
1840,268,2025-08-01 08:01:17,completed,success,5,344.05
1841,131,2024-01-14 07:47:48,completed,paid,16,1565.01
1842,1078,2025-10-01 02:22:18,completed,success,5,90.22
1843,1859,2024-10-02 10:04:21,completed,paid,2,1575.83
1844,1332,2024-07-20 11:45:36,returned,refunded,15,504.52
1845,2178,2024-04-18 00:51:35,completed,paid,16,727.46
1846,1177,2024-01-06 02:30:15,completed,success,10,419.52
1847,2083,2025-09-30 22:15:17,completed,PAID,4,914.57
1848,179,2024-05-14 18:47:26,completed,success,16,2723.25
1849,911,2025-01-23 12:34:05,completed,PAID,11,1452.34
1850,899,2025-04-27 12:32:46,pending,pending,6,922.05
1851,1660,2025-12-27 04:18:45,completed,PAID,8,594.69
1852,2113,2025-04-24 15:51:09,completed,PAID,4,298.55
1853,1497,2024-10-07 18:03:26,completed,success,10,414.83
1854,1525,2024-05-02 22:06:28,completed,PAID,16,568.92
1855,1223,2025-04-13 04:13:45,cancelled,failed,1,185.21
1856,1956,2025-11-28 16:04:53,completed,PAID,12,104.98
1857,1528,2025-08-20 11:32:23,completed,paid,12,485.57
1858,1803,2024-01-25 18:41:13,Complete,paid,8,828.25
1859,1664,2024-03-05 12:55:02,returned,refund,16,805.14
1860,111,2026-01-09 10:41:10,completed,paid,4,484.61
1861,197,2024-11-07 17:39:03,completed,success,4,245.93
1862,1259,2025-03-05 16:30:52,completed,paid,4,1703.42
1863,1006,2024-09-11 09:08:16,completed,paid,11,576.70
1864,399,2025-09-05 22:37:57,completed,paid,4,308.71
1865,664,2024-05-21 18:32:49,pending,pending,4,188.59
1866,173,2026-03-27 13:13:18,completed,success,10,454.76
1867,1039,2024-10-12 02:08:59,completed,success,13,146.22
1868,497,2025-04-06 22:16:07,returned,refunded,14,264.04
1869,359,2025-09-25 22:17:17,completed,success,7,290.34
1870,1621,2024-01-01 23:49:16,completed,paid,7,608.52
1871,1831,2026-01-09 19:35:36,completed,PAID,13,831.96
1872,796,2025-08-09 18:38:31,completed,success,10,740.02
1873,1893,2024-07-29 14:09:40,completed,PAID,2,208.79
1874,1969,2025-09-09 03:59:43,completed,success,3,1282.75
1875,294,2024-06-29 15:15:31,completed,success,6,892.79
1876,1074,2024-12-18 10:06:53,completed,PAID,2,310.03
1877,1217,2024-01-16 01:39:36,Complete,success,9,1966.79
1878,75,2024-11-17 08:17:54,completed,PAID,16,1448.12
1879,1310,2025-11-08 12:33:21,completed,success,9,192.82
1880,583,2025-07-11 13:54:49,returned,refund,9,119.74
1881,1294,2025-04-13 03:06:10,Complete,paid,4,203.72
1882,2000,2025-09-21 06:21:45,completed,success,5,12.14
1883,720,2024-01-03 01:29:12,returned,refund,7,1272.28
1884,534,2025-01-19 17:06:26,completed,PAID,13,1538.51
1885,878,2025-05-30 12:27:19,Complete,PAID,4,195.48
1886,392,2025-06-29 20:59:43,completed,success,14,780.56
1887,2088,2024-07-21 03:53:06,completed,success,14,651.08
1888,659,2024-11-17 03:51:08,completed,success,11,245.62
1889,1201,2025-12-03 19:03:56,completed,success,3,1213.25
1890,1146,2024-07-26 14:19:59,completed,success,16,1487.48
1891,1514,2024-09-14 04:39:29,completed,success,16,319.67
1892,1648,2025-10-08 07:07:07,completed,success,2,302.55
1893,722,2024-03-29 16:50:48,completed,PAID,14,116.21
1894,1957,2024-08-02 18:51:10,SUCCESS,success,7,450.70
1895,675,2024-03-08 22:28:50,completed,PAID,9,407.67
1896,1620,2024-01-21 08:36:38,SUCCESS,success,11,851.57
1897,598,2024-12-31 20:18:53,Complete,PAID,13,597.81
1898,1495,2026-01-24 01:52:45,completed,paid,8,358.90
1899,740,2024-02-27 19:22:09,completed,paid,12,227.83
1900,1411,2025-04-06 08:17:27,completed,PAID,6,1496.93
1901,305,2024-07-22 02:29:35,SUCCESS,success,12,281.78
1902,2091,2025-10-05 02:02:30,completed,PAID,1,721.09
1903,1551,2025-01-15 04:40:31,completed,success,10,247.26
1904,396,2024-08-13 22:56:21,completed,paid,15,1640.11
1905,390,2024-10-26 14:55:56,completed,success,14,391.81
1906,1471,2025-02-18 00:11:44,completed,PAID,1,393.31
1907,129,2024-01-27 04:01:14,completed,success,11,425.76
1908,1808,2024-10-06 20:18:32,completed,success,16,495.86
1909,764,2025-07-30 03:02:22,completed,success,5,341.88
1910,1088,2025-02-12 16:51:33,completed,paid,3,1025.09
1911,565,2025-08-25 11:30:00,SUCCESS,success,2,227.77
1912,389,2024-02-26 15:58:45,completed,PAID,1,1043.21
1913,2106,2024-11-08 23:34:47,Complete,PAID,3,2376.86
1914,997,2025-12-24 07:55:05,completed,paid,1,537.07
1915,970,2025-06-05 13:29:55,completed,PAID,6,1375.18
1916,607,2025-12-27 04:51:45,completed,paid,11,1137.60
1917,872,2024-11-20 03:31:36,completed,success,7,1515.57
1918,1364,2025-08-26 10:16:26,completed,PAID,14,1833.71
1919,1271,2025-01-11 08:55:06,completed,PAID,3,178.38
1920,880,2025-06-10 23:16:26,completed,success,9,226.59
1921,692,2024-01-11 10:12:05,completed,success,12,1166.17
1922,1145,2024-11-03 12:19:41,completed,success,6,831.76
1923,1950,2025-10-05 15:56:58,completed,success,2,1686.92
1924,1787,2024-12-02 03:23:59,completed,success,14,408.01
1925,798,2025-09-12 17:10:02,completed,success,4,707.35
1926,1849,2025-06-18 09:08:52,completed,paid,11,1218.88
1927,315,2026-03-21 03:31:24,pending,pending,1,1687.45
1928,928,2024-11-09 03:09:34,completed,paid,3,267.25
1929,821,2025-01-19 16:39:46,completed,PAID,5,1032.15
1930,257,2024-06-21 20:05:23,completed,paid,3,742.25
1931,1723,2024-01-13 08:58:42,completed,paid,15,1457.86
1932,1801,2025-06-30 03:57:29,cancelled,failed,16,401.33
1933,1644,2024-03-28 07:35:16,completed,success,10,296.36
1934,1033,2025-11-25 08:54:29,cancelled,failed,11,1515.52
1935,527,2026-01-26 02:49:57,completed,PAID,11,1398.77
1936,358,2024-08-20 17:33:42,completed,success,6,643.68
1937,18,2024-10-01 20:13:22,completed,paid,15,251.34
1938,806,2024-05-26 03:40:21,completed,paid,1,1334.96
1939,421,2026-01-08 11:12:38,cancelled,declined,11,1483.36
1940,1525,2025-11-18 01:09:23,completed,PAID,16,601.73
